,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
0,2020-05-29,417.459991,420.299988,411.850006,419.730011,419.730011,5254900,3013302.326066775,2008200,-0.003696508639629782,-11678794.951843046,-138.28976279265228,-356.6384620786758,-6921.907342177583,434.57792189040407,55.40542567830219,1013.0266448065059,433.29400024999995,457.9993761164863,408.5886243835136,11.40351625096676,0.22548506601755536,0.0,0.0,433.71233313333335,447.53932583333335,419.8853404333334,6.376112295496672,-0.005616891420410123,0.0,1.0,397.859985,458.970001,428.414993,14.10359154863466,0.3578795659290939,13.69666307623747,4.802042166879453,-0.90201538132726,2.6738785811299426,-3.5758939624572026,434.925003,432.653810047619,428.302200460515,429.20421584184226,0.8871987920729945,1.1040741794651592,-0.21687538739216472,0.10837961281970197,20.403805669197027,4.975988750000056,-102.92717508961485,-113.89929041927826,10.97211532966341,428.414993,428.414993,428.414993,428.414993,0.0,0.0,12.396114398620188,24.04542220976334,-104.38053458223104,509.8414996381189,516.9984832386139,48.0,80.0,-32.0,439.466659055952,445.805645200719,0.0,0.0,42.902762512047524,0.15425142363335415,0.09675549148317404,0.05993012294208261,-30.72318491024426,46.4026110163946,35.787956592909396,32.444257582914055,-64.2120434070906,-13.375908419047619,-2.7997767134490332,-0.21015995370829355,0.6189192982763448,-0.8290792519846384,-2.5731128541443935,-2.4675758829887133,-0.10553697115568017,436.22079235744513,1.5213837484453263,1.5099267628984059,-0.02858044498873502
1,2020-06-01,418.829987,426.720001,415.980011,425.920013,425.920013,3743700,6199289.502200059,5751900,0.05646180673033278,-6699894.174808331,1513.3035208459626,-277.76086508030784,135157.71059563378,433.7728273545349,54.490808075751374,1027.966336496566,433.82650144999997,457.3875605916635,410.26544230833645,10.861973191086397,0.3322127964948152,0.0,0.0,431.10966690000004,444.2616596,417.95767420000004,6.101460352106043,0.30270465402554403,0.0,0.0,397.859985,458.970001,428.414993,14.086280067204049,0.45917232291348076,13.400995768613729,5.082013095966939,-1.0252314752871143,1.9340565698465313,-2.9592880451336456,433.8958383333333,432.3477283636364,427.9357100819742,428.9609415572613,0.8989749024910672,1.0859209149255469,-0.18694601243447972,0.0840544941180821,21.330554093916277,8.123510550000049,-99.55760665575094,-110.51114492922594,10.95353827347499,428.414993,428.414993,428.414993,428.414993,0.0,0.0,15.116739816904623,22.664718107885587,-71.40977260853916,509.8414996381189,516.9984832386139,48.0,80.0,-32.0,439.466659055952,441.9699923846615,0.0,0.0,47.789124281179646,0.28240475036982743,0.15319388120209873,0.09842924098577625,-28.75299353200286,51.142648503531085,45.91723229134807,35.733406342641636,-54.08276770865192,-15.223501613636301,-2.8178922376544535,-0.239003456017512,0.4473347474175735,-0.6863382034350856,-6.1294691823941685,-3.1999545428698046,-2.929514639524364,435.0804830878399,1.4747580201025956,1.4639892108282204,1.4457560827092042
2,2020-06-02,425.869995,427.589996,419.459991,427.309998,427.309998,3494800,9453367.138462294,9246700,0.025898336281192723,-5048806.495835701,505.9705634066999,-192.66809057572368,66615.75508040827,433.33324377814296,58.90166790142589,1031.321092658811,433.7845016499999,457.38884167510884,410.180161624891,10.882979883017642,0.3628535336486273,0.0,0.0,428.5120004666666,441.1759957666667,415.8480051666667,5.910684081756584,0.45254252555405244,0.0,0.0,397.859985,458.970001,428.414993,14.08764392631685,0.48191793960584134,12.873896691752355,5.296232258921968,-0.9992027571612425,1.3474047044449766,-2.346607461606219,432.67583716666667,432.12869660869563,427.8394466847474,428.8386494419086,0.9355132826454933,1.0798986816411573,-0.14438539899566405,0.0634922563138888,22.213479423724632,20.405500350000068,-96.77270775780313,-107.4516977137246,10.678989955921466,426.8349915,428.414993,427.62499225,428.414993,0.0,0.0,14.919283260602345,21.65122165488606,-59.25810220215637,509.8414996381189,516.9984832386139,48.0,80.0,-32.0,439.466659055952,438.4411917938886,0.0,0.0,48.847742428058964,0.3086698428074763,0.2484420056035526,0.16613045942960844,-26.87609701226301,57.49361938868625,48.191793960584135,43.298994281613865,-51.808206039415865,-14.311960626087,-3.3125949999974225,-0.2330020296588488,0.31126739200228903,-0.5442694216611379,-9.404016366002537,-4.440766907496352,-4.963249458506185,434.3572046373153,0.32634883489262023,0.32581747283124685,1.7768231257331513
3,2020-06-03,426.950012,427.100006,418.049988,421.970001,421.970001,4316000,8876315.747846304,4930700,0.03881789992366918,-7620038.003859162,-199.2003110504402,-194.2394145733195,-42530.842825621614,432.4797190452676,52.88744546820083,1031.321092658811,433.64900205000004,457.4907615703195,409.8072425296806,10.995878882511747,0.25507258514107495,0.0,0.0,425.39999993333333,438.1189970333333,412.6810028333333,5.9797823704716775,0.3651623667194137,0.0,0.0,397.859985,458.970001,428.414993,14.092045804582298,0.3945346046055694,12.512508022577121,5.623701650212696,-1.3934056274938484,0.7992426380572115,-2.19264826555106,429.99083708333336,431.70541762500005,426.9364550409401,428.3298606684339,0.9451225856233156,1.1010279546244843,-0.1559053690011687,0.04377292533752644,23.081014948076714,18.93098494999998,-93.78379903071486,-104.46712237550902,10.683323344794161,423.409988,428.414993,425.9124905,428.414993,0.0,0.0,14.143510621151359,21.317164572177326,-72.937386754213,509.8414996381189,516.9984832386139,48.0,80.0,-32.0,439.466659055952,435.1946952503775,0.0,0.0,45.06719678997013,0.21487173350633934,0.26864877556121436,0.22342822078895522,-26.140987351278554,59.52211776402548,39.45346046055694,44.52082890416305,-60.54653953944306,-11.205710300000078,-7.093947655853501,-0.3253113442334739,0.18395164475513642,-0.5092629889886103,-10.961473911536384,-5.744908308304359,-5.216565603232025,433.0441110792448,-1.2496775233421964,-1.2575516625783933,0.5049410431591239
4,2020-06-04,422.390015,428.709991,410.029999,414.329987,414.329987,5410500,5956725.280784026,-479800,0.005917642598312819,-12436646.252879288,-1106.5412017370709,-358.045221445722,-151896.35313298594,430.51601521450624,44.605836506490284,1031.321092658811,432.6525009,457.93149694838706,407.37350485161295,11.685588778893873,0.13759411439978705,0.0,0.0,422.2529988,435.65899529999996,408.8470023,6.349746023402303,0.20449746872603006,0.0,0.0,397.859985,458.970001,428.414993,14.124503122686106,0.2695139533264075,13.129256420319411,6.093225866788635,-2.295834570033662,0.18022719643903673,-2.476061766472699,426.80333708333336,431.0104004,424.996998419257,427.2928329892907,0.8718665097299042,1.1217860322928255,-0.24991952256292127,0.021902350375788946,24.063714358694433,18.38750809999999,-92.81452339855011,-102.01215620814808,9.197632809597977,418.4749905,428.414993,423.44499175,428.414993,0.0,0.0,12.707978591383156,23.511178149823007,-90.80782423565337,509.8414996381189,516.9984832386139,48.0,80.0,-32.0,439.466659055952,432.2079184303473,0.0,0.0,40.26563654773518,0.09574150323491588,0.20642769318291046,0.2411728247825591,-26.634959382024746,59.33053190251695,26.951395332640747,38.198883251260604,-73.04860466735926,-10.241602259999922,-8.451544721088164,-0.5372977014316557,0.03970177551777801,-0.5769994769494337,-10.620047049303357,-6.719936056504158,-3.900110992799199,430.80368284627906,-1.8105585662237633,-1.8271497449448226,-1.31475977637594
5,2020-06-05,407.290009,420.23999,404.25,419.600006,419.600006,5099600,10648112.091607567,4619800,0.02452877677634846,-6820698.374982255,-2234.070883010429,-580.6550569009618,-33096.540055627665,427.9712265493983,36.974123935327,1044.438853680083,431.80600125,457.63675657973,405.97524592027,11.964055735656583,0.26373135252550134,0.0,0.0,419.87399896666665,433.00799536666665,406.74000256666665,6.256160863651237,0.48956932230213496,0.0,0.0,397.859985,458.970001,428.414993,14.152192378776029,0.355752173260763,13.415329778287468,6.396905092413234,-2.55630205982942,-0.3670786548146546,-2.1892234050147654,424.18333683333327,430.5715390769231,424.1666918932175,426.7229939530469,0.8140454347566973,1.1829176985971868,-0.36887226384048943,0.0018834144409316186,24.0881174516966,15.864011749999975,-93.19438395823515,-100.16339372731541,6.969009769080259,413.284988,428.414993,420.8499905,428.414993,0.0,0.0,11.620692425832555,24.59234270396837,-95.83556828989694,509.8414996381189,516.9984832386139,44.0,76.0,-32.0,439.466659055952,429.4600837559195,0.0,0.0,44.64659269283901,0.21824417251574316,0.1762858030856661,0.21712075727659697,-25.757714944480625,57.72474207233477,35.575217326076306,33.99335770642467,-64.4247826739237,-10.293156315384635,-6.970557461123142,-0.5990542098864948,-0.08804942156307655,-0.5110047883234183,-10.677877817489302,-7.511524408701188,-3.1663534087881136,430.26949538771805,1.2719376258904402,1.2639164439484318,-0.05954507477129445
6,2020-06-08,416.0,420.799988,406.5,419.48999,419.48999,5851500,15427519.82173992,-1231700,0.08540321548638195,-5938278.410556244,343.3558718279421,-599.1657774889064,63329.51140157059,424.9316280899482,35.03746791432383,1044.438853680083,431.0030013500001,457.3123537709922,404.69364892900796,12.208431188917576,0.28119926393904837,0.0,0.0,418.2473317,431.62032660000006,404.8743368,6.394778345934412,0.5464614811151972,0.0,0.0,397.859985,458.970001,428.414993,14.178559269561806,0.3539518791813108,13.503795600458721,6.663810487510071,-2.740016588189917,-0.8416662414897071,-1.8983503467002099,421.8350015833333,430.5576923076923,423.44719929426094,426.18721588245086,0.7960040000012926,1.1859551357494114,-0.3899511357481188,-0.01609653376716688,24.11934905448527,5.2469986499999095,-93.8796680845762,-98.43906110005871,4.559393015482513,413.284988,428.414993,420.8499905,428.414993,0.0,0.0,11.034146519537796,22.720149212389178,-81.02197698553678,416.220001,416.220001,40.0,72.0,-32.0,439.466659055952,428.709991,0.0,0.0,44.57309971315268,0.23134258234167393,0.18177608603077763,0.18816319409978474,-25.074736580633587,64.3799713956519,35.395187918131086,32.64060019228271,-64.60481208186891,-11.22367132222223,-6.294820332314732,-0.642913838350716,-0.19902230492060446,-0.44389153343011156,-9.560700105834124,-7.921359548127776,-1.6393405577063485,429.9726052102243,-0.026219256059789586,-0.02622269390766263,-0.08574871855546728
7,2020-06-09,421.649994,434.730011,420.309998,434.049988,434.049988,6797000,21583450.17346706,5565300,0.13114602698145358,9047805.134666082,2942.5589483615768,-450.38520602925195,234381.55597162622,423.68297901990746,36.3850444915375,1044.438853680083,430.67950129999997,456.66999245398875,404.6890101460112,12.069527839396514,0.5648407658022027,0.0,0.0,419.3366648,432.6156625,406.0576671,6.333334914242868,1.0540072952945838,1.0,0.0,397.859985,458.970001,428.414993,14.189209334444827,0.5922106615059628,13.67741814041285,6.710676646980184,-1.691245890031439,-1.0115821711980537,-0.6796637188333854,421.65166725,431.2799999615384,425.0783975566823,426.76964344671376,0.8336537105050912,1.116353934094494,-0.2827002235894027,-0.025290808190422055,24.180221459512225,-1.3594942999999944,-89.03805690955168,-96.50238915863831,7.464332249086624,419.4900055,428.414993,423.95249924999996,428.414993,4.866503722410422,23.816240122257113,17.492184481506467,20.894499792776354,-1.8579023131406622,417.9850005,417.9850005,36.0,68.0,-32.0,397.859985,428.709991,1.0,0.0,55.105764525100376,0.6210263009729569,0.35687101861012466,0.2383109692421895,-21.08451644726907,67.2449742615459,62.450379433046855,44.473594892418085,-37.54962056695314,-10.354074060714254,-0.5043007449856769,-0.39629011013352616,-0.23847586596318882,-0.15781424417033735,-7.270553036585723,-7.791198245819366,0.5206452092336429,430.2555873230179,3.4708809142263375,3.4120043308834447,3.3821559597643436
8,2020-06-10,436.0,439.690002,430.549988,434.480011,434.480011,4896900,20897688.06203047,10462200,0.15952544865627769,8056087.20524236,1418.5304901032687,-276.62393034327516,240767.24374346124,422.6289053317779,42.82964033221789,1045.4736025375719,430.81250149999994,456.8521539239165,404.7728490760834,12.08862432415581,0.5704216292962414,0.0,0.0,421.5683318666667,433.5453305666666,409.5913331666667,5.682114995197525,1.0390198102523536,1.0,0.0,397.859985,458.970001,428.414993,14.184828849494293,0.5992475276066035,13.223677726371568,6.700577971146636,-0.8159821591092395,-0.972462168780291,0.15648000967105147,422.0816675833333,431.5234621538461,426.524799624885,427.34078178399426,0.919371728212214,1.0752002040978326,-0.15582847588561854,-0.027960200835746848,24.23768580431099,-16.04251249999993,-84.51131718833373,-94.05324867479231,9.54193148645858,421.970001,428.414993,425.192497,428.414993,33.03262651061038,22.216662098325962,19.306556518398672,19.863614235019085,27.910021600899803,418.2700045,418.2700045,32.0,64.0,-32.0,398.59738552,428.709991,0.0,0.0,55.37548025776319,1.0,0.6174562944382103,0.3853677996930376,-17.851256960944305,64.7899949337548,71.66344755419401,56.50300496845731,-28.336552445805992,-8.041416662068968,1.2019015922544731,-0.19094413496011478,-0.22896951976257401,0.03802538480245923,-8.00162076286528,-7.833282749228549,-0.1683380136367303,430.47559129901776,0.09907222944101068,0.09902318529784182,3.4845789665178595
9,2020-06-11,428.200012,445.570007,424.160004,425.559998,425.559998,7462900,14410781.874137828,2999300,0.10073934705673362,-2604663.1123208143,-73.15287569133113,-130.87009215374002,-148364.24579766128,421.69402017034696,43.793455750741956,1045.4736025375719,430.17700195,456.07763889751834,404.2763650024816,12.041851066007862,0.41087084152881537,0.0,0.0,423.1676656000001,436.1986650999999,410.1366661,6.158787903382733,0.5917938950116625,0.0,0.0,397.859985,458.970001,428.414993,14.20578406632322,0.4532810627966453,14.042310253734405,6.639609212128538,-0.8325032683968061,-0.9444703887035941,0.11196712030678801,422.980835,431.5573085,426.376368605672,427.2088718740688,0.9587446562724267,1.0080015436351293,-0.04925688736270262,-0.030146611722676294,24.398818533529738,-10.28698694999997,-80.23368264683117,-91.531749514483,11.298066867651826,424.9100035,428.414993,426.66249825,428.414993,66.51631325530519,21.341247107109524,17.169610855372394,20.968490801412294,12.048608313789241,419.5,419.5,28.000000000000004,60.0,-31.999999999999996,400.2410901792,428.709991,0.0,0.0,48.82309409584946,0.6545688472434121,0.758531716072123,0.577619676373486,-16.683090033230663,55.07558229673831,58.05910758121223,64.05764485615103,-41.94089241878777,-5.117167633333395,2.601444001774197,-0.1948703136114197,-0.2221496785323432,0.027279364920923477,-4.980350483115264,-7.262696296005893,2.282345812890629,430.28960736656046,-2.0530318482246512,-2.07439950957351,1.3600076023340568
