,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
0,2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500,-63207972.28345029,176382500,0.021951160650892722,-77124653.49421766,13.368652240218458,-1.5367826551373784,1493026.3846274891,162.06389387458233,53.43168416549627,1095.9987674397419,159.88510215000002,171.615163671967,148.15504062803305,14.673113835161624,0.8032762375830619,0.0,0.0,163.0524002,168.07760159999998,158.0271988,6.163909753963851,0.8927802575236106,0.0,0.0,136.608002,168.658005,152.6330035,20.04564688580649,0.9482681795692811,7.149663882022852,1.6405241864331936,2.188727521967337,1.8099731808325354,0.37875434113480155,162.58416875,159.71800238095238,162.6695989232697,160.48087140130235,1.0199491527366944,0.9552865790740865,0.06466257366260786,0.16656202172385418,16.366848849732946,-1.6931011500000182,-551.7351181081372,-661.4066194280697,109.67150131993253,162.0,155.2860035,158.64300175,155.2860035,25.0,0.0,18.466018086848337,23.724396266164664,82.96408300970702,653.2011855410891,634.022436869307,84.0,8.0,76.0,143.69147352431472,166.944,0.0,0.0,61.54520113459086,0.9137844624631204,0.5019642156610195,0.492590321289282,-70.07523543099417,57.90239669072529,89.63617391947906,71.31723519707246,-10.363826080520942,3.663522542857123,3.161559576443102,1.3638557062007421,1.1343790187746277,0.2294766874261145,-25.82442082868569,-23.909588541403753,-1.9148322872819357,161.34049779879786,3.622440085955003,3.5583723528501032,6.793876633517071
1,2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,8494838.725596681,251080000,0.15524045951888737,68562022.2210276,136.91655248699092,8.378547993321273,7775612.67292914,163.47628071842348,63.35303571295381,1095.9987674397419,161.8529015,172.94348932090705,150.76231367909295,13.704527652112613,1.3009987291434162,1.0,0.0,164.7886006,170.3418019,159.2353993,6.739788164691774,1.8353913894675478,1.0,0.0,139.600006,179.800003,159.7000045,24.837365674287895,0.995522188720561,7.714697793820568,1.6189519158981414,3.3787679053784245,2.1237321257417134,1.255035779636711,164.36983491666666,160.6226384090909,165.27735216584358,161.89858426046516,1.090000249398191,0.860337121294268,0.2296631281039231,0.19304877216072067,17.320990537649074,-1.1869015000000047,-502.8856716318174,-635.3415261512921,132.4558545194747,168.4000015,158.2040025,163.30200200000002,158.2040025,50.0,0.0,28.272849155214796,20.870848077765295,271.60529485411354,653.2011855410891,634.022436869307,88.0,8.0,80.0,145.08998511285583,166.944,0.0,0.0,73.29073927316456,1.0,0.6386229105307065,0.5074623963938345,-64.94463701349619,66.4131676072242,99.33674279059473,80.70568338508203,-0.663257209405258,5.144263449999983,13.545561004693269,2.0869656895471094,1.324896352929124,0.7620693366179854,-22.27454260107267,-23.582579353337536,1.308036752264865,164.81199904714524,7.556883233532918,7.284966798950432,14.86416519127516
2,2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,-21294736.895639673,183252000,0.05971573418144672,26713882.450595133,29.49359984080032,7.804608486600949,4395638.158914283,164.59238113236654,63.07315635535422,1075.8141391822257,163.05660095000002,174.9111111571866,151.20209074281343,14.540362227741618,1.0590865762620931,1.0,0.0,166.1818669,171.8714681,160.49226570000002,6.84743926173811,1.3902319111575008,1.0,0.0,152.222,181.731995,166.9769975,18.098006966948248,0.8163334490568359,7.696427814438512,1.6603250639791078,4.008745289471136,2.500734758487598,1.508010530983538,165.6736679166667,161.30478439130434,166.9749896787907,162.96624438931957,1.0763785608481329,0.8818289881098317,0.1945495727383012,0.22500788113984432,18.307714767261135,-3.2226009500000146,-457.8780487247605,-605.2755641705579,147.3975154457974,169.3659975,159.16999850000002,164.267998,159.16999850000002,68.75,0.0,28.08712396660502,19.392715225314618,261.21258909452524,653.2011855410891,634.022436869307,88.0,8.0,80.0,147.86678654382737,166.944,0.0,0.0,67.47313551334695,0.7192909865184034,0.8776918163271746,0.6727596475063002,-60.78842857370395,61.477295732386445,81.35662947886847,90.10984872964741,-18.643370521131537,6.971486560869579,9.738212191751831,2.459862350324777,1.5518895524082548,0.9079727979165222,-20.068864721147154,-22.87983642689946,2.810971705752305,165.9617039837012,-1.8416652333165917,-1.8588350208924354,12.748751795408108
3,2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500,-48298258.82589577,222999500,0.086976464180377,24487507.85086728,-1.4541765143254595,13.525431753029961,-1186042.1588069962,166.02051560662755,67.15933450045296,1077.5226269198208,164.2041008,176.62089657450704,151.78730502549294,15.123612277662499,0.9988361903090013,0.0,0.0,167.6807998,173.4074005,161.9541991,6.830359476851674,1.2780527809455973,1.0,0.0,152.222,181.731995,166.9769975,17.9715335099597,0.825821725825436,7.2835843329946615,1.4484554122308364,4.478969709606758,2.8963817487114305,1.582587960895328,167.0701675,161.94175149999998,168.45452895897674,163.97555924936998,1.2130810306851203,0.8534710459781069,0.35960998470701344,0.2590378840028569,19.22108772013707,-1.4781027999999878,-412.6743813178118,-571.1640421436895,158.48966082587765,169.3659975,159.16999850000002,164.267998,159.16999850000002,81.24999999999969,0.0,27.107713500213688,18.716482646784957,215.13486459088566,653.2011855410891,634.022436869307,88.0,8.0,80.0,151.25330738944464,166.944,0.0,0.0,67.70679423128578,0.7302623362185896,0.8165177742456643,0.7776108337011817,-57.19097825132161,61.401101611432,82.23419942878452,87.64252389941589,-17.76580057121547,9.588373991666657,10.484624673098336,2.7314861617853987,1.7878088742836837,0.943677287501715,-21.624154443330646,-22.628700030185698,1.004545586855052,167.2609184917209,0.1588088197923998,0.15868285193390008,12.927806757465055
4,2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,-78586894.9650492,178561000,0.03916002946310823,-2601126.5189709626,-40.04828547989913,12.468137937743688,-871987.4207131625,167.29382731951287,68.84626057542778,1077.5226269198208,165.02210085,177.4607242495639,152.58347745043608,15.0751000447755,0.8157064048693424,0.0,0.0,168.78220003333337,174.97100013333335,162.59339993333333,7.333474855497513,0.8307431893515709,0.0,0.0,152.660004,181.731995,167.1959995,17.617028779936312,0.6953773135111381,7.301424899695194,1.6821239424142624,4.499904674560838,3.217086333881312,1.2828183406795262,167.91600158333333,162.37912172,169.1347563499034,164.63485167534256,1.160453198769306,0.8036585930130945,0.3567946057562116,0.2877780264408572,20.18415941650263,-3.4200958499999956,-369.12335676826757,-535.0543407251032,165.93098395683563,169.3659975,159.16999850000002,164.267998,159.16999850000002,89.06249999999969,0.0,25.133787949024406,21.58097221283502,138.40269684750785,653.2011855410891,634.022436869307,88.0,8.0,80.0,154.30117615050017,166.944,0.0,0.0,61.402606965461125,0.42573270127936075,0.6250953413387846,0.773101643970541,-54.3857279048111,56.997486181594105,64.19218101895936,75.92766997553744,-35.80781898104063,11.604239439999986,6.237484559781273,2.7332637219697458,1.9768998438208962,0.7563638781488495,-22.168303080444133,-22.536620640237384,0.3683175597932511,167.5792837839063,-2.104278849106389,-2.126734373064121,10.551490805107978
5,2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,-42833558.07224723,217620500,0.08800670771665087,21518622.243953504,-1.5294388203023754,11.140784749536909,26487.42031631188,168.34774742978485,68.45398564415795,1104.0499232588834,166.07830125,178.85860830998317,153.29799419001685,15.390700607835313,0.9324505936406879,0.0,0.0,169.99740033333333,175.8625997333333,164.1322009333333,6.900340109318645,1.1082149284359113,1.0,0.0,152.660004,181.731995,167.1959995,17.504990586480982,0.8417724124914591,7.014081809725676,1.5907108617122194,4.80453547987176,3.534576163079402,1.2699593167923577,169.21016816666665,162.94654026923078,170.36510214222596,165.5605666623542,1.1195355412327679,0.8270151188229805,0.2925204224097874,0.3163149244617032,20.09697153428035,-2.966301250000015,-340.8628478607175,-498.78310447846525,157.92025661774773,169.3659975,159.16999850000002,164.267998,159.16999850000002,93.74999999999943,0.0,24.01620612844941,20.621367466255837,126.86282326740763,653.2011855410891,634.022436869307,84.0,4.0,80.0,157.04425803545016,166.944,0.0,0.0,65.37866206997228,0.6177997447250712,0.5912649274076739,0.6776260143307077,-50.90351720717084,57.21590311229431,81.40064721830966,75.94234255535116,-18.599352781690335,13.382431200000013,9.61002866270131,2.9019805722640313,2.1619159895095232,0.740064582754508,-23.20450423922951,-22.67019736003581,-0.5343068791937,168.22647759971736,2.461878356549496,2.4320624938855673,13.273134030081746
6,2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500,27762174.69467639,288494000,0.09740086088267966,148568178.104103,122.66948991654507,16.352878072562422,6103895.169823987,170.58646592089676,69.40600109117028,1104.0499232588834,167.38330079999997,183.81064366045504,150.9559579395449,19.628413087735062,1.1878986270629874,1.0,0.0,172.32020003333335,178.60659843333332,166.03380163333333,7.296182802461888,1.9049216135161497,1.0,0.0,152.660004,190.0,171.33000199999998,22.308077222480023,0.9995713443568659,7.5994732287531095,1.5794612673442165,6.013683769162384,4.030397684295998,1.9832860848663856,171.44950100000003,164.23915515384618,173.3833931972681,167.36970942810572,1.127104716316888,0.8218041632700436,0.30530055304684434,0.35846024311789376,20.108132371646406,-1.863296799999972,-310.0796274906881,-461.85296207119205,151.77333458050396,173.5,163.304001,168.40200049999999,163.304001,96.48437499999952,0.0,33.13503595605092,18.102280051605092,201.60890118375917,163.332001,163.332001,100.0,4.0,96.0,159.51303173190513,166.944,0.0,0.0,74.06646395116887,1.0,0.6811774820014773,0.6325125835826453,-44.69738185358973,67.19191490429425,99.95149696969695,81.84810840232198,-0.048503030303043655,14.65384396666667,16.474565942419932,3.5930538385415454,2.4481435593159278,1.1449102792256176,-19.47540447866051,-22.031238783760752,2.555834305100241,171.87749425331774,7.255600179400679,7.0044586581768264,21.49177974598111
7,2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000,33305202.00307744,231553000,0.07917870081787154,112295533.01337409,20.58610368448933,18.31873741995175,4587828.254355758,172.4674307009547,76.27665546688436,1093.299110105752,168.67710115,187.22505237304188,150.12914992695812,21.99225751045803,1.024502723131732,1.0,0.0,174.65260003333333,181.17139893333334,168.13380113333332,7.464874727036255,1.534040409397095,1.0,0.0,152.660004,190.888,171.774002,22.66341770125922,0.9279586353414917,7.449726405877797,1.5568987753538515,6.744912534057761,4.573300654248351,2.1716118798094097,173.33400091666667,166.0803088076923,175.6527177823038,168.90780524824604,1.1502415726528288,0.7905162231681598,0.35972534948466894,0.4046292105426415,20.171226442904107,-5.3010941500000115,-278.6325752703376,-424.1768034019119,145.5442281315743,175.6129985,165.24400300000002,170.42850075,163.748001,98.04687499999933,14.0614743545621,32.043863395397345,17.039302909582833,166.22219806289857,155.2860035,155.2860035,96.0,4.0,92.0,163.17146792407652,166.944,0.0,0.0,71.29315768876401,0.8708715727982701,0.8295571058411136,0.7006665050834217,-39.77523866182859,64.65247926167892,91.8732383144476,91.07512750081806,-8.1267616855524,15.770349921428533,13.662396359052774,3.99325094784381,2.757165037021504,1.2360859108223057,-18.1952490992118,-21.26404084685096,3.0687917476391604,174.11384159867674,-0.9737615054034476,-0.978533567019646,20.30873956258521
8,2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000,116093366.58952373,324370000,0.2138529066641568,320021735.36346346,127.55897498088386,26.894456644848553,7771398.855471859,176.384290877274,78.4538194702747,1093.299110105752,170.8335007,194.9209958903029,146.7460055096971,28.199966741421328,1.2094239984271742,1.0,0.0,178.66653286666664,185.23073126666665,172.10233446666666,7.3479887863483135,2.5066016083040212,1.0,0.0,152.660004,205.496002,179.078003,30.92835877243135,0.99080159326223,8.440953665290017,1.5518000906244547,8.587180443487966,5.376076612096274,3.211103831391692,176.80349991666665,168.11000065384616,180.16922196964168,171.58204152615372,1.1586392125589056,0.7217380861528704,0.4369011264060352,0.4709019026333099,20.3845143933461,-7.059498700000006,-239.89113137500811,-384.8625287275051,144.97139735249698,183.1689985,178.859001,181.01399974999998,171.05200200000002,99.02343749999966,16.40967454851135,39.98775849433319,14.44094936699847,220.25676274947207,155.2860035,155.2860035,100.0,8.0,92.0,167.0517824147058,166.944,0.0,0.0,79.01303291546004,1.0,0.9569571909327568,0.8225639262584492,-31.69653350667801,68.73877521189436,98.99784110038595,96.9408587948435,-1.0021588996140356,19.156779303448275,25.48353871814239,5.004708165906191,3.206673662798442,1.7980345031077491,-12.29877193061888,-19.470987063604547,7.1722151329856665,180.2888623099433,8.97019769467191,8.59042432109689,31.100671345317068
9,2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,39357919.807508126,244787500,0.15907541449200346,155589969.7165401,-22.446660285875083,26.082547447257127,4272404.444054766,179.42684366779574,68.46858762070102,1037.612891029836,172.6523003,198.1018389720026,147.2027616279974,29.480683000205126,0.930571512168701,0.0,0.0,182.21019943333332,189.2523991333333,175.16799973333332,7.729753572413582,1.3774100489273748,1.0,0.0,152.800003,205.496002,179.14800250000002,30.521457813441017,0.7926216561526805,8.657858398761016,2.0642536997864718,9.099712914483263,6.120803872573672,2.9789090419095903,179.36966583333333,169.68407738461536,182.38441751277372,173.28470459829046,1.1524167866056951,0.7463974566853102,0.4060193299203849,0.5336095943727235,20.7156418528666,-8.6062953,-203.82413629540662,-346.20575297053506,142.38161667512844,188.1580045,178.859001,183.50850275,171.05200200000002,99.51171874999983,18.22060909182021,36.340720147316944,14.929050024091634,158.25841261538824,155.2860035,155.2860035,96.0,4.0,92.0,173.20285754835288,166.944,0.0,0.0,67.00595325417403,0.545594057271779,0.8054885433566831,0.8640009467101845,-26.59678066473591,62.929326512671366,77.4661651490364,89.44574818795665,-22.533834850963594,22.786700283333346,18.80273463672214,5.2513076301675135,3.615600456272256,1.6357071738952573,-9.305177620695058,-17.43782517502265,8.13264755432759,181.97614229272415,-5.093411177342844,-5.227705367105351,24.423175097443185
