,date,ticker,data.open,data.high,data.low,data.close,data.volume,data.is_extended_hours
44,2022-04-21T16:00:00.000Z,FB,188.07,188.07,188.07,188.07,50,False
45,2022-04-21T15:00:00.000Z,FB,187.59,188.72,185.64,188.15,583746,False
46,2022-04-21T14:00:00.000Z,FB,189.56,189.64,187.4,187.64,302964,False
47,2022-04-21T13:00:00.000Z,FB,189.91,191.2,189.04,189.49,276243,False
48,2022-04-21T12:00:00.000Z,FB,190.67,191.29,189.69,189.97,436828,False
49,2022-04-21T11:00:00.000Z,FB,195.03,195.24,190.66,190.67,452677,False
50,2022-04-21T10:00:00.000Z,FB,199.04,199.45,193.37,195.09,459313,False
51,2022-04-21T09:00:00.000Z,FB,201.69,202.94,198.96,199.03,142453,False
52,2022-04-20T16:00:00.000Z,FB,200.47,200.51,200.47,200.47,500,False
53,2022-04-20T15:00:00.000Z,FB,199.75,202.08,199.72,200.53,257412,False
54,2022-04-20T14:00:00.000Z,FB,201.97,202.41,198.94,199.74,188790,False
55,2022-04-20T13:00:00.000Z,FB,201.6,203.59,201.34,202.0,133129,False
56,2022-04-20T12:00:00.000Z,FB,201.86,202.85,200.45,201.56,187084,False
57,2022-04-20T11:00:00.000Z,FB,204.95,204.96,200.73,201.85,349715,False
58,2022-04-20T10:00:00.000Z,FB,207.93,208.48,203.94,204.95,438105,False
59,2022-04-20T09:00:00.000Z,FB,213.61,214.13,206.61,207.95,322146,False
60,2022-04-19T16:00:00.000Z,FB,217.27,217.33,217.27,217.27,502,False
61,2022-04-19T15:00:00.000Z,FB,217.1,218.39,216.72,217.29,156246,False
62,2022-04-19T14:00:00.000Z,FB,217.76,217.87,216.54,217.07,45851,False
63,2022-04-19T13:00:00.000Z,FB,217.4,218.02,216.83,217.77,28490,False
64,2022-04-19T12:00:00.000Z,FB,216.89,217.76,216.52,217.4,46749,False
65,2022-04-19T11:00:00.000Z,FB,215.53,217.22,215.07,216.88,61817,False
66,2022-04-19T10:00:00.000Z,FB,212.75,215.86,212.5,215.6,66288,False
67,2022-04-19T09:00:00.000Z,FB,210.64,212.9,209.0,212.89,44748,False
68,2022-04-18T15:00:00.000Z,FB,210.98,211.13,209.2,210.75,90409,False
69,2022-04-18T14:00:00.000Z,FB,211.09,212.04,210.47,211.0,40214,False
70,2022-04-18T13:00:00.000Z,FB,208.69,211.45,208.32,211.02,34329,False
71,2022-04-18T12:00:00.000Z,FB,210.31,210.31,208.32,208.62,28751,False
72,2022-04-18T11:00:00.000Z,FB,211.05,211.57,209.86,210.32,35657,False
73,2022-04-18T10:00:00.000Z,FB,210.88,213.26,210.53,211.04,54953,False
74,2022-04-18T09:00:00.000Z,FB,209.82,211.35,209.37,210.89,75777,False
75,2022-04-14T16:00:00.000Z,FB,210.14,210.14,210.14,210.14,185,False
76,2022-04-14T15:00:00.000Z,FB,211.41,211.72,210.0,210.14,147980,False
77,2022-04-14T14:00:00.000Z,FB,212.43,213.29,211.4,211.4,48464,False
78,2022-04-14T13:00:00.000Z,FB,212.14,212.91,211.74,212.49,38148,False
79,2022-04-14T12:00:00.000Z,FB,212.6,212.96,211.51,212.02,48245,False
80,2022-04-14T11:00:00.000Z,FB,212.72,214.12,212.47,212.65,61307,False
81,2022-04-14T10:00:00.000Z,FB,213.29,213.87,212.19,212.8,81788,False
82,2022-04-14T09:00:00.000Z,FB,214.82,214.97,212.7,213.28,61053,False
83,2022-04-13T15:00:00.000Z,FB,214.44,216.38,214.14,214.9,97216,False
84,2022-04-13T14:00:00.000Z,FB,214.03,214.94,213.87,214.5,41525,False
85,2022-04-13T13:00:00.000Z,FB,216.45,216.47,213.54,214.01,71045,False
86,2022-04-13T12:00:00.000Z,FB,215.95,216.49,215.37,216.49,36006,False
87,2022-04-13T11:00:00.000Z,FB,214.23,216.34,214.03,215.97,76329,False
88,2022-04-13T10:00:00.000Z,FB,214.57,216.58,213.88,214.16,103506,False
89,2022-04-13T09:00:00.000Z,FB,211.75,215.58,211.41,214.57,86125,False
90,2022-04-12T15:00:00.000Z,FB,214.18,214.77,213.14,214.12,147841,False
91,2022-04-12T14:00:00.000Z,FB,214.86,215.38,213.87,214.29,112411,False
92,2022-04-12T13:00:00.000Z,FB,217.04,217.59,214.55,214.88,90046,False
93,2022-04-12T12:00:00.000Z,FB,218.12,218.14,216.42,217.04,73027,False
94,2022-04-12T11:00:00.000Z,FB,218.85,219.1,217.66,218.1,122456,False
95,2022-04-12T10:00:00.000Z,FB,221.19,221.98,217.97,218.84,82544,False
96,2022-04-12T09:00:00.000Z,FB,220.31,221.34,217.69,221.16,82237,False
97,2022-04-11T16:00:00.000Z,FB,216.48,216.48,216.46,216.48,214,False
98,2022-04-11T15:00:00.000Z,FB,219.02,219.36,216.0,216.51,204021,False
99,2022-04-11T14:00:00.000Z,FB,219.06,219.49,217.75,218.84,48822,False
100,2022-04-11T13:00:00.000Z,FB,218.67,220.0,218.5,219.0,36831,False
101,2022-04-11T12:00:00.000Z,FB,217.95,219.23,217.38,218.66,54830,False
102,2022-04-11T11:00:00.000Z,FB,215.85,218.16,215.61,218.0,44988,False
103,2022-04-11T10:00:00.000Z,FB,219.51,220.51,215.23,215.98,122186,False
104,2022-04-11T09:00:00.000Z,FB,218.28,220.28,217.15,219.58,72916,False
105,2022-04-08T16:00:00.000Z,FB,222.4,222.41,222.4,222.4,600,False
106,2022-04-08T15:00:00.000Z,FB,222.99,224.47,221.88,222.38,112735,False
107,2022-04-08T14:00:00.000Z,FB,223.6,223.93,222.32,222.97,34602,False
108,2022-04-08T13:00:00.000Z,FB,224.57,224.6,223.23,223.72,30357,False
109,2022-04-08T12:00:00.000Z,FB,224.23,225.0,223.39,224.66,33804,False
110,2022-04-08T11:00:00.000Z,FB,224.56,225.1,222.54,224.33,39999,False
111,2022-04-08T10:00:00.000Z,FB,220.26,224.7,220.2,224.59,81705,False
112,2022-04-08T09:00:00.000Z,FB,222.61,222.64,220.07,220.39,80466,False
113,2022-04-07T15:00:00.000Z,FB,222.9,224.84,222.62,222.63,95428,False
114,2022-04-07T14:00:00.000Z,FB,221.64,223.06,221.01,223.0,37259,False
115,2022-04-07T13:00:00.000Z,FB,219.41,222.23,219.24,221.68,45214,False
116,2022-04-07T12:00:00.000Z,FB,220.27,221.13,218.59,219.39,72435,False
117,2022-04-07T11:00:00.000Z,FB,222.35,222.96,219.84,220.33,67800,False
118,2022-04-07T10:00:00.000Z,FB,224.18,225.05,221.68,222.4,161208,False
119,2022-04-07T09:00:00.000Z,FB,223.86,225.39,222.32,224.13,82349,False
120,2022-04-06T16:00:00.000Z,FB,223.34,223.36,223.34,223.34,450,False
121,2022-04-06T15:00:00.000Z,FB,224.84,225.93,222.83,223.27,163872,False
122,2022-04-06T14:00:00.000Z,FB,223.6,225.6,221.4,224.82,143754,False
123,2022-04-06T13:00:00.000Z,FB,223.12,224.57,222.77,223.65,52126,False
124,2022-04-06T12:00:00.000Z,FB,224.15,224.46,222.26,223.13,86719,False
125,2022-04-06T11:00:00.000Z,FB,223.9,224.49,222.78,224.13,84417,False
126,2022-04-06T10:00:00.000Z,FB,224.18,224.76,222.38,223.99,198098,False
127,2022-04-06T09:00:00.000Z,FB,227.03,228.89,224.05,224.19,174599,False
128,2022-04-05T16:00:00.000Z,FB,231.86,231.86,231.86,231.86,5,False
129,2022-04-05T15:00:00.000Z,FB,232.68,232.74,231.06,231.82,163919,False
130,2022-04-05T14:00:00.000Z,FB,234.03,234.65,232.6,232.64,118882,False
131,2022-04-05T13:00:00.000Z,FB,233.06,235.26,232.94,233.95,130545,False
132,2022-04-05T12:00:00.000Z,FB,232.48,233.55,231.23,233.01,114003,False
133,2022-04-05T11:00:00.000Z,FB,233.08,233.4,232.02,232.46,146803,False
134,2022-04-05T10:00:00.000Z,FB,234.06,234.98,231.13,233.02,159796,False
135,2022-04-05T09:00:00.000Z,FB,234.04,236.85,232.83,234.23,146053,False
136,2022-04-04T15:00:00.000Z,FB,233.67,234.35,233.2,233.93,226563,False
137,2022-04-04T14:00:00.000Z,FB,233.51,233.99,231.92,233.64,85966,False
138,2022-04-04T13:00:00.000Z,FB,233.74,234.08,232.55,233.53,85406,False
139,2022-04-04T12:00:00.000Z,FB,233.07,234.08,232.55,233.81,69474,False
140,2022-04-04T11:00:00.000Z,FB,233.18,233.73,231.92,233.06,97506,False
141,2022-04-04T10:00:00.000Z,FB,231.71,233.35,230.02,233.22,209681,False
142,2022-04-04T09:00:00.000Z,FB,225.98,232.14,225.85,231.69,117147,False
143,2022-04-01T15:00:00.000Z,FB,224.53,224.93,223.0,224.88,102525,False
144,2022-04-01T14:00:00.000Z,FB,223.75,225.15,223.55,224.48,46933,False
145,2022-04-01T13:00:00.000Z,FB,223.6,224.5,222.77,223.85,34018,False
146,2022-04-01T12:00:00.000Z,FB,223.59,224.59,223.1,223.64,51513,False
147,2022-04-01T11:00:00.000Z,FB,226.82,227.0,223.19,223.66,180439,False
148,2022-04-01T10:00:00.000Z,FB,225.26,227.28,224.39,226.84,79655,False
149,2022-04-01T09:00:00.000Z,FB,224.62,226.88,224.11,225.24,87697,False
150,2022-03-31T15:00:00.000Z,FB,225.52,226.14,222.27,222.27,232481,False
151,2022-03-31T14:00:00.000Z,FB,224.69,225.59,223.89,225.48,84149,False
152,2022-03-31T13:00:00.000Z,FB,224.08,225.13,224.07,224.67,58643,False
153,2022-03-31T12:00:00.000Z,FB,225.0,225.19,223.74,224.11,121254,False
154,2022-03-31T11:00:00.000Z,FB,225.77,225.77,224.35,225.04,160979,False
155,2022-03-31T10:00:00.000Z,FB,226.75,227.55,225.53,225.83,135996,False
156,2022-03-31T09:00:00.000Z,FB,228.43,228.51,225.11,226.8,63482,False
157,2022-03-30T16:00:00.000Z,FB,227.89,227.9,227.89,227.89,130,False
158,2022-03-30T15:00:00.000Z,FB,228.71,228.83,226.79,227.94,172716,False
159,2022-03-30T14:00:00.000Z,FB,228.48,229.39,228.16,228.78,394555,False
160,2022-03-30T13:00:00.000Z,FB,230.86,230.87,227.86,228.66,116329,False
161,2022-03-30T12:00:00.000Z,FB,230.04,231.12,229.44,230.91,112622,False
162,2022-03-30T11:00:00.000Z,FB,228.75,230.01,227.57,230.0,220174,False
163,2022-03-30T10:00:00.000Z,FB,228.38,230.84,226.71,228.81,388413,False
164,2022-03-30T09:00:00.000Z,FB,228.91,229.77,227.8,228.29,102209,False
165,2022-03-29T16:00:00.000Z,FB,229.91,229.91,229.91,229.91,99,False
166,2022-03-29T15:00:00.000Z,FB,229.95,230.88,229.14,229.89,369990,False
167,2022-03-29T14:00:00.000Z,FB,229.78,230.36,229.5,229.91,125415,False
168,2022-03-29T13:00:00.000Z,FB,228.51,230.0,227.77,229.73,248284,False
169,2022-03-29T12:00:00.000Z,FB,228.97,229.14,227.48,228.68,244261,False
170,2022-03-29T11:00:00.000Z,FB,227.51,229.13,226.83,228.96,152196,False
171,2022-03-29T10:00:00.000Z,FB,225.76,227.51,225.35,227.45,194252,False
172,2022-03-29T09:00:00.000Z,FB,226.07,227.94,225.3,225.83,171982,False
173,2022-03-28T15:00:00.000Z,FB,223.17,223.65,222.41,223.61,272223,False
174,2022-03-28T14:00:00.000Z,FB,221.57,223.17,221.4,223.15,67354,False
175,2022-03-28T13:00:00.000Z,FB,220.97,222.04,220.8,221.54,71852,False
176,2022-03-28T12:00:00.000Z,FB,220.04,221.25,219.57,220.95,57822,False
177,2022-03-28T11:00:00.000Z,FB,222.71,223.04,219.88,220.01,102336,False
178,2022-03-28T10:00:00.000Z,FB,222.84,223.0,220.83,222.63,122740,False
179,2022-03-28T09:00:00.000Z,FB,222.13,223.99,221.67,222.84,86055,False
180,2022-03-25T16:00:00.000Z,FB,221.88,221.88,221.88,221.88,23,False
181,2022-03-25T15:00:00.000Z,FB,220.87,222.21,219.52,222.19,194509,False
182,2022-03-25T14:00:00.000Z,FB,221.74,221.75,219.99,220.88,68024,False
183,2022-03-25T13:00:00.000Z,FB,219.69,221.66,219.28,221.59,66996,False
184,2022-03-25T12:00:00.000Z,FB,219.52,220.88,219.12,219.81,61305,False
185,2022-03-25T11:00:00.000Z,FB,222.68,222.73,218.95,219.6,100595,False
186,2022-03-25T10:00:00.000Z,FB,223.59,225.02,221.86,222.74,142072,False
187,2022-03-25T09:00:00.000Z,FB,220.51,225.41,219.08,223.65,187603,False
188,2022-03-24T16:00:00.000Z,FB,219.61,219.61,219.61,219.61,897,False
189,2022-03-24T15:00:00.000Z,FB,218.11,219.97,217.61,219.58,240634,False
190,2022-03-24T14:00:00.000Z,FB,218.3,218.77,217.46,218.15,67948,False
191,2022-03-24T13:00:00.000Z,FB,219.62,219.88,218.08,218.33,90817,False
192,2022-03-24T12:00:00.000Z,FB,218.59,219.69,217.71,219.61,137791,False
193,2022-03-24T11:00:00.000Z,FB,216.5,219.75,216.36,218.77,137467,False
194,2022-03-24T10:00:00.000Z,FB,218.48,220.66,215.53,216.46,260561,False
195,2022-03-24T09:00:00.000Z,FB,214.9,218.71,214.82,218.35,113169,False
196,2022-03-23T15:00:00.000Z,FB,213.97,215.17,213.3,213.45,146708,False
197,2022-03-23T14:00:00.000Z,FB,214.63,214.99,212.16,213.97,170381,False
198,2022-03-23T13:00:00.000Z,FB,215.73,215.86,213.39,214.68,71513,False
199,2022-03-23T12:00:00.000Z,FB,215.8,216.4,214.37,215.77,59623,False
200,2022-03-23T11:00:00.000Z,FB,215.72,216.77,215.27,215.81,59357,False
201,2022-03-23T10:00:00.000Z,FB,213.93,216.25,213.41,215.65,100813,False
202,2022-03-23T09:00:00.000Z,FB,213.38,216.32,213.25,213.81,99115,False
203,2022-03-22T15:00:00.000Z,FB,216.78,218.36,216.17,216.74,189707,False
204,2022-03-22T14:00:00.000Z,FB,216.81,217.08,215.47,216.87,71909,False
205,2022-03-22T13:00:00.000Z,FB,216.65,217.08,215.96,216.82,49054,False
206,2022-03-22T12:00:00.000Z,FB,217.09,217.17,215.37,216.65,230790,False
207,2022-03-22T11:00:00.000Z,FB,217.9,219.27,217.13,217.26,108741,False
208,2022-03-22T10:00:00.000Z,FB,214.8,219.42,214.7,217.93,184990,False
209,2022-03-22T09:00:00.000Z,FB,211.49,215.02,210.25,214.79,70756,False
210,2022-03-21T15:00:00.000Z,FB,209.25,211.58,209.17,211.5,126270,False
211,2022-03-21T14:00:00.000Z,FB,210.31,211.29,209.25,209.25,72579,False
212,2022-03-21T13:00:00.000Z,FB,210.07,210.37,208.64,210.26,79695,False
213,2022-03-21T12:00:00.000Z,FB,212.6,212.9,210.05,210.17,89612,False
214,2022-03-21T11:00:00.000Z,FB,210.52,212.68,210.16,212.58,87074,False
215,2022-03-21T10:00:00.000Z,FB,209.63,210.7,207.71,210.57,140036,False
216,2022-03-21T09:00:00.000Z,FB,214.64,214.64,209.38,209.41,155258,False
217,2022-03-18T15:00:00.000Z,FB,214.29,216.8,214.24,216.59,352257,False
218,2022-03-18T14:00:00.000Z,FB,214.31,214.47,213.03,214.31,53515,False
219,2022-03-18T13:00:00.000Z,FB,214.33,215.16,213.69,214.26,86032,False
220,2022-03-18T12:00:00.000Z,FB,211.99,214.53,211.79,214.35,133769,False
221,2022-03-18T11:00:00.000Z,FB,212.67,213.13,211.7,211.97,116329,False
222,2022-03-18T10:00:00.000Z,FB,209.75,213.11,209.67,212.62,236679,False
223,2022-03-18T09:00:00.000Z,FB,206.55,209.77,206.55,209.64,159091,False
224,2022-03-17T15:00:00.000Z,FB,205.85,208.04,205.52,207.87,152634,False
225,2022-03-17T14:00:00.000Z,FB,206.04,206.35,205.23,205.87,66224,False
226,2022-03-17T13:00:00.000Z,FB,205.24,206.39,204.38,206.07,56975,False
227,2022-03-17T12:00:00.000Z,FB,204.07,205.27,203.83,205.23,147605,False
228,2022-03-17T11:00:00.000Z,FB,203.23,205.18,202.33,204.07,213011,False
229,2022-03-17T10:00:00.000Z,FB,204.48,205.42,203.03,203.27,249272,False
230,2022-03-17T09:00:00.000Z,FB,201.69,204.61,201.14,204.48,109828,False
231,2022-03-16T15:00:00.000Z,FB,199.68,203.72,198.81,203.68,219426,False
232,2022-03-16T14:00:00.000Z,FB,199.08,200.57,195.14,199.56,201558,False
233,2022-03-16T13:00:00.000Z,FB,198.81,199.89,198.57,199.59,99929,False
234,2022-03-16T12:00:00.000Z,FB,200.06,200.39,198.15,198.78,135884,False
235,2022-03-16T11:00:00.000Z,FB,200.88,201.98,199.88,200.09,144518,False
236,2022-03-16T10:00:00.000Z,FB,197.16,201.0,196.57,200.82,341842,False
237,2022-03-16T09:00:00.000Z,FB,194.6,197.44,194.5,196.92,151857,False
238,2022-03-15T15:00:00.000Z,FB,189.62,192.25,189.43,192.11,206871,False
239,2022-03-15T14:00:00.000Z,FB,187.45,189.97,186.82,189.63,88898,False
240,2022-03-15T13:00:00.000Z,FB,187.36,187.72,185.95,187.54,85106,False
241,2022-03-15T12:00:00.000Z,FB,187.38,188.2,186.6,187.33,80817,False
242,2022-03-15T11:00:00.000Z,FB,188.67,190.24,187.13,187.34,126410,False
243,2022-03-15T10:00:00.000Z,FB,187.89,189.45,186.56,188.68,170050,False
244,2022-03-15T09:00:00.000Z,FB,190.68,190.78,187.2,187.96,93616,False
245,2022-03-14T15:00:00.000Z,FB,189.06,189.86,186.25,186.5,272487,False
246,2022-03-14T14:00:00.000Z,FB,186.74,189.33,186.72,189.04,95009,False
247,2022-03-14T13:00:00.000Z,FB,187.55,187.71,185.82,186.74,127809,False
248,2022-03-14T12:00:00.000Z,FB,187.5,188.49,186.86,187.52,65538,False
249,2022-03-14T11:00:00.000Z,FB,190.87,190.95,187.33,187.51,113993,False
250,2022-03-14T10:00:00.000Z,FB,189.2,192.22,188.68,190.77,164664,False
251,2022-03-14T09:00:00.000Z,FB,187.02,192.0,187.0,189.27,112088,False
252,2022-03-11T15:00:00.000Z,FB,190.01,190.15,187.45,187.49,201096,False
253,2022-03-11T14:00:00.000Z,FB,189.21,191.09,189.04,190.02,81053,False
254,2022-03-11T13:00:00.000Z,FB,189.67,190.91,189.14,189.21,78796,False
255,2022-03-11T12:00:00.000Z,FB,188.02,189.82,187.83,189.68,103920,False
256,2022-03-11T11:00:00.000Z,FB,190.96,190.96,187.86,187.99,145784,False
257,2022-03-11T10:00:00.000Z,FB,187.36,191.22,186.72,191.0,241952,False
258,2022-03-11T09:00:00.000Z,FB,192.6,193.56,187.12,187.29,246317,False
259,2022-03-10T16:00:00.000Z,FB,195.21,195.23,195.21,195.21,318,False
260,2022-03-10T15:00:00.000Z,FB,194.57,196.28,193.71,195.19,200058,False
261,2022-03-10T14:00:00.000Z,FB,194.11,195.06,193.4,194.51,149643,False
262,2022-03-10T13:00:00.000Z,FB,192.44,195.19,192.23,194.14,91924,False
263,2022-03-10T12:00:00.000Z,FB,192.77,193.97,192.23,192.44,55990,False
264,2022-03-10T11:00:00.000Z,FB,191.68,192.84,191.1,192.82,57342,False
265,2022-03-10T10:00:00.000Z,FB,195.05,195.64,191.55,191.74,186820,False
266,2022-03-10T09:00:00.000Z,FB,194.59,195.52,193.29,195.08,127212,False
267,2022-03-09T15:00:00.000Z,FB,197.0,199.06,196.95,198.48,153482,False
268,2022-03-09T14:00:00.000Z,FB,195.68,197.24,195.0,197.03,93322,False
269,2022-03-09T13:00:00.000Z,FB,196.12,197.21,195.5,195.73,211326,False
270,2022-03-09T12:00:00.000Z,FB,198.0,198.54,196.12,196.14,224342,False
271,2022-03-09T11:00:00.000Z,FB,197.5,198.23,195.91,198.06,71806,False
272,2022-03-09T10:00:00.000Z,FB,195.91,197.85,195.51,197.46,223452,False
273,2022-03-09T09:00:00.000Z,FB,195.69,196.69,194.0,195.92,221826,False
274,2022-03-08T16:00:00.000Z,FB,190.26,190.26,190.26,190.26,300,False
275,2022-03-08T15:00:00.000Z,FB,192.98,194.03,190.14,190.22,160479,False
276,2022-03-08T14:00:00.000Z,FB,192.75,194.01,191.75,192.85,76336,False
277,2022-03-08T13:00:00.000Z,FB,196.36,196.7,192.69,192.88,144020,False
278,2022-03-08T12:00:00.000Z,FB,192.25,196.28,191.98,196.22,164003,False
279,2022-03-08T11:00:00.000Z,FB,190.98,192.6,189.0,192.24,162219,False
280,2022-03-08T10:00:00.000Z,FB,188.23,191.54,186.54,190.91,210981,False
281,2022-03-08T09:00:00.000Z,FB,187.94,190.78,186.17,188.3,125907,False
282,2022-03-07T15:00:00.000Z,FB,189.43,189.64,187.29,187.47,237898,False
283,2022-03-07T14:00:00.000Z,FB,190.0,191.21,189.21,189.38,104241,False
284,2022-03-07T13:00:00.000Z,FB,190.17,191.13,189.15,189.97,189196,False
285,2022-03-07T12:00:00.000Z,FB,190.74,191.29,189.08,190.19,364888,False
286,2022-03-07T11:00:00.000Z,FB,191.32,193.0,190.76,190.81,173882,False
287,2022-03-07T10:00:00.000Z,FB,194.56,194.62,190.8,191.4,534220,False
288,2022-03-07T09:00:00.000Z,FB,200.75,200.88,194.41,194.61,255802,False
289,2022-03-04T16:00:00.000Z,FB,200.01,200.01,200.01,200.01,200,False
290,2022-03-04T15:00:00.000Z,FB,199.25,200.47,198.98,200.09,200470,False
291,2022-03-04T14:00:00.000Z,FB,199.42,200.44,198.8,199.28,143510,False
292,2022-03-04T13:00:00.000Z,FB,200.83,201.55,199.19,199.36,90967,False
293,2022-03-04T12:00:00.000Z,FB,200.29,201.94,200.0,200.72,91009,False
294,2022-03-04T11:00:00.000Z,FB,199.94,200.82,199.17,200.21,75697,False
295,2022-03-04T10:00:00.000Z,FB,201.99,202.55,199.88,199.97,72901,False
296,2022-03-04T09:00:00.000Z,FB,202.39,205.74,201.02,202.05,82258,False
297,2022-03-03T15:00:00.000Z,FB,203.79,203.79,201.44,203.04,181197,False
298,2022-03-03T14:00:00.000Z,FB,203.8,204.8,203.39,203.9,83967,False
299,2022-03-03T13:00:00.000Z,FB,205.47,206.0,203.68,203.7,128411,False
300,2022-03-03T12:00:00.000Z,FB,205.4,206.77,203.88,205.49,74453,False
301,2022-03-03T11:00:00.000Z,FB,204.03,206.34,204.01,205.44,180019,False
302,2022-03-03T10:00:00.000Z,FB,208.55,208.61,204.03,204.05,126875,False
303,2022-03-03T09:00:00.000Z,FB,209.1,209.1,207.45,208.5,95428,False
304,2022-03-02T15:00:00.000Z,FB,207.46,209.14,207.46,208.07,215750,False
305,2022-03-02T14:00:00.000Z,FB,207.22,208.03,206.86,207.42,101550,False
306,2022-03-02T13:00:00.000Z,FB,206.16,207.76,206.13,207.23,169829,False
307,2022-03-02T12:00:00.000Z,FB,206.1,207.36,205.68,206.09,165080,False
308,2022-03-02T11:00:00.000Z,FB,203.2,206.12,202.91,206.12,133298,False
309,2022-03-02T10:00:00.000Z,FB,203.53,204.71,202.03,203.12,182585,False
310,2022-03-02T09:00:00.000Z,FB,204.63,205.21,202.71,203.5,213425,False
311,2022-03-01T15:00:00.000Z,FB,204.74,206.42,202.22,203.42,169154,False
312,2022-03-01T14:00:00.000Z,FB,205.46,205.96,204.45,204.65,99315,False
313,2022-03-01T13:00:00.000Z,FB,207.24,207.68,204.94,205.41,87947,False
314,2022-03-01T12:00:00.000Z,FB,206.42,207.39,205.77,207.3,129523,False
315,2022-03-01T11:00:00.000Z,FB,208.54,209.28,206.2,206.49,75883,False
316,2022-03-01T10:00:00.000Z,FB,209.74,210.94,208.32,208.32,94014,False
317,2022-03-01T09:00:00.000Z,FB,209.87,211.62,209.16,209.81,74437,False
318,2022-02-28T15:00:00.000Z,FB,208.22,211.23,207.13,211.23,218818,False
319,2022-02-28T14:00:00.000Z,FB,209.1,209.1,206.94,208.24,107885,False
320,2022-02-28T13:00:00.000Z,FB,208.81,209.67,207.97,209.19,66799,False
321,2022-02-28T12:00:00.000Z,FB,211.27,211.47,208.09,208.82,73599,False
322,2022-02-28T11:00:00.000Z,FB,212.38,213.15,210.93,211.44,95250,False
323,2022-02-28T10:00:00.000Z,FB,207.9,212.91,207.12,212.27,179590,False
